CustomerID,Age,FamilyMember,Region,Gender,EducationScore,EmploymentScore,IncomeGroup,Marital Status,DaysSinceFirstProduct,NumberofTransactions,CashTransactions,CardTransaction,ChequeTransaction,DaysSinceLastTransaction,DaystoNextRenewal,NumberPremiumPaid,PremiumAmt,AquisitionChannel,Carwonership,TwowheelerOwnership,MedicalBill,TotalPoliciesMatured,TotalPoliciesBought,AnnualPolicies,SemiAnnualPolicies,QuarterlyPolicies,MonthlyPolicies,SalesRepRating,Email_Response,Call_Respone,Message_Response,Complaintslogged,NumberofClaims,ClaimsPaid,ClaimsDenied,CarInsurance,TwoWheelerInsurance,CommercialInsurance,HealthInsurance,AccidentIsnurance,TravelInsurance,HomeInsurance,LifeInsurance
C7522,39,2,Region 6,Female,5,8,5,0,77,14,4,0,10,97,38,0,11895,Reseller,1,0,0,3,4,3,0,0,1,8,1,1,0,2,4,4,0,0,0,1,0,1,1,1,0
C7523,42,6,Region 5,Female,10,9,6,0,73,21,8,6,7,214,344,0,6557,Direct,0,1,0,0,2,2,0,0,0,6,0,1,1,4,0,0,0,0,1,0,0,0,0,0,1
C7524,51,6,Region 9,Male,6,8,5,1,963,28,9,9,10,327,239,2,12655,Reseller,1,0,0,1,1,1,0,0,0,10,1,0,0,2,5,4,1,0,0,1,0,0,0,0,0
C7525,58,1,Region 6,Female,7,8,9,1,1575,7,3,0,4,297,207,16,6430,Online,1,1,1,3,4,1,3,0,0,8,1,0,1,5,1,1,0,0,1,0,1,1,0,1,0
C7526,25,5,Region 10,Female,6,8,9,1,670,20,8,8,4,258,287,4,14505,Reseller,1,1,0,3,4,2,1,0,1,8,1,1,0,5,1,1,0,0,1,0,1,0,1,1,0
C7527,48,2,Region 2,Female,5,5,8,0,1568,6,2,3,1,291,63,21,10229,Reseller,1,1,1,2,5,4,1,0,0,8,1,1,0,0,4,2,2,1,1,0,1,1,0,0,1
C7528,44,1,Region 5,Male,8,6,8,1,228,25,8,9,8,207,194,1,9935,Online,1,1,0,1,3,2,1,0,0,6,1,0,0,2,3,1,2,1,1,0,0,0,0,0,1
C7529,55,5,Region 7,Female,5,7,8,0,1370,9,4,5,0,289,336,14,5014,Online,1,1,1,4,4,3,1,0,0,5,1,1,1,1,3,1,2,0,1,1,1,0,0,1,0
C7530,38,4,Region 2,Female,6,6,9,0,1330,22,8,5,9,353,178,3,13600,Online,1,1,1,2,4,1,0,0,3,9,1,0,1,2,1,0,1,0,0,1,0,1,0,1,1
C7531,56,1,Region 5,Male,9,5,10,1,61,4,1,1,2,302,111,0,9101,Reseller,1,1,0,2,5,3,2,0,0,5,0,1,1,0,2,1,1,0,1,0,1,1,1,1,0
C7532,33,5,Region 7,Female,9,10,9,1,1114,15,2,3,10,44,322,15,10047,Reseller,1,1,0,2,5,4,1,0,0,5,1,0,1,5,3,1,2,0,1,1,0,0,1,1,1
C7533,29,2,Region 8,Male,5,10,10,0,1326,17,10,2,5,103,179,10,8039,Direct,0,1,0,3,3,1,2,0,0,7,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
C7534,39,6,Region 9,Female,6,9,8,0,1254,25,7,8,10,65,168,13,8056,Reseller,1,1,1,1,4,4,0,0,0,10,1,1,1,1,2,1,1,1,0,0,1,0,1,1,0
C7535,40,3,Region 3,Male,10,5,10,0,380,13,7,1,5,112,315,4,11102,Online,1,0,1,2,4,4,0,0,0,6,0,1,1,4,4,0,4,0,0,1,1,1,0,0,1
C7536,41,5,Region 7,Male,8,8,9,1,955,25,7,10,8,35,112,12,11332,Online,1,1,0,3,5,3,2,0,0,6,0,0,0,4,5,1,4,1,0,1,0,1,1,0,1
C7537,31,2,Region 5,Male,10,8,10,1,47,9,1,1,7,236,182,0,13918,Reseller,1,1,0,0,2,1,0,0,1,8,1,0,1,0,2,0,2,1,0,1,0,0,0,0,0
C7538,45,4,Region 2,Female,9,8,6,1,132,24,5,9,10,203,297,1,12326,Online,1,0,0,3,3,3,0,0,0,6,1,1,0,3,3,2,1,1,0,0,0,0,0,1,1
C7539,26,5,Region 4,Female,9,5,10,1,1063,9,1,7,1,99,103,7,6447,Reseller,1,1,1,1,4,1,0,2,1,7,0,1,1,4,5,1,4,1,1,0,1,1,0,0,0
C7540,25,6,Region 1,Male,8,9,5,1,80,8,4,1,3,20,229,0,7867,Reseller,0,1,1,3,5,4,0,1,0,6,0,1,1,2,0,0,0,0,0,0,1,1,1,1,1
C7541,54,6,Region 7,Male,10,5,6,1,1012,11,8,1,2,101,282,4,14681,Online,1,1,0,0,2,1,1,0,0,6,0,1,1,3,1,0,1,0,0,0,0,1,1,0,0
C7542,45,5,Region 8,Male,5,9,10,1,1311,12,1,1,10,353,29,13,9628,Online,1,0,1,3,4,3,0,1,0,8,0,1,0,5,2,1,1,0,0,0,1,1,1,1,0
C7543,35,5,Region 7,Male,8,5,9,1,612,22,8,4,10,324,197,10,6607,Reseller,1,1,1,6,6,0,6,0,0,5,0,1,0,5,5,5,0,1,1,1,1,1,1,0,0
C7544,54,5,Region 9,Male,10,10,9,1,1073,8,3,4,1,192,209,5,13600,Reseller,1,1,1,1,2,2,0,0,0,8,0,0,0,1,5,1,4,1,0,0,0,0,1,0,0
C7545,41,2,Region 5,Female,5,6,6,1,945,1,1,0,0,74,132,9,9119,Direct,1,1,1,0,5,3,0,1,1,5,1,0,1,3,2,1,1,1,0,1,1,0,1,0,1
C7546,25,5,Region 2,Male,9,10,5,1,1167,9,5,0,4,128,341,15,14490,Reseller,1,1,1,5,5,4,1,0,0,8,0,1,0,3,5,4,1,0,0,1,0,1,1,1,1
C7547,57,6,Region 2,Female,5,9,8,1,1028,12,10,2,0,63,48,10,14290,Online,1,1,1,3,5,0,1,3,1,10,1,1,0,3,3,1,2,0,1,1,0,1,1,1,0
C7548,42,2,Region 6,Male,8,8,7,0,655,12,4,3,5,66,213,4,11021,Reseller,0,1,0,3,3,1,2,0,0,7,0,1,0,5,1,0,1,0,1,0,0,1,0,0,1
C7549,48,5,Region 7,Male,9,9,10,0,1567,17,5,6,6,242,81,21,12407,Reseller,0,1,1,2,5,5,0,0,0,9,1,1,1,2,0,0,0,0,1,0,1,1,1,1,0
C7550,34,2,Region 10,Female,9,6,6,0,460,16,6,6,4,85,133,5,13047,Direct,1,1,1,1,5,3,1,1,0,10,0,1,1,5,5,5,0,1,1,0,1,0,1,0,1
C7551,46,1,Region 5,Male,5,9,7,0,1216,10,2,3,5,255,129,16,7418,Direct,1,0,0,4,5,1,4,0,0,5,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
C7552,34,1,Region 1,Male,6,10,10,0,1074,20,10,5,5,237,71,16,13258,Reseller,1,1,0,5,6,5,1,0,0,7,1,0,1,1,5,0,5,1,1,1,1,1,0,0,1
C7553,42,4,Region 5,Male,9,8,7,1,883,19,9,3,7,208,335,4,14759,Reseller,1,1,0,1,2,2,0,0,0,10,1,0,1,5,2,1,1,1,0,1,0,0,0,0,0
C7554,37,6,Region 5,Female,5,10,9,1,49,28,9,9,10,354,68,0,13683,Reseller,1,0,1,1,5,1,0,2,2,6,0,0,1,2,2,2,0,0,0,1,1,1,1,1,0
C7555,50,4,Region 7,Male,5,10,6,1,873,9,3,3,3,337,59,9,12935,Online,0,1,1,3,4,4,0,0,0,10,0,1,0,0,4,4,0,0,0,1,1,1,0,0,1
C7556,56,2,Region 7,Female,8,9,6,1,1753,15,0,10,5,255,326,13,13170,Online,1,0,0,3,3,2,1,0,0,9,1,0,1,3,1,1,0,1,0,0,1,0,1,0,0
C7557,61,2,Region 1,Female,5,7,7,1,1590,19,9,8,2,29,196,17,12483,Online,1,1,0,3,4,4,0,0,0,6,0,1,0,2,3,1,2,1,0,1,0,0,1,1,0
C7558,45,6,Region 8,Male,6,9,6,0,1488,11,6,1,4,185,318,8,9574,Direct,1,0,1,1,2,0,1,1,0,10,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0
C7559,60,3,Region 4,Female,6,10,10,0,129,19,2,10,7,331,246,0,8628,Reseller,1,0,1,0,3,0,0,0,3,7,0,1,1,2,0,0,0,0,0,1,0,0,1,1,0
C7560,38,5,Region 6,Male,8,7,6,0,574,12,5,3,4,49,195,10,9447,Direct,1,1,0,4,7,6,1,0,0,8,0,0,1,3,4,2,2,0,1,1,1,1,1,1,1
C7561,25,4,Region 3,Male,5,5,9,1,1194,15,3,10,2,317,129,12,12352,Online,1,1,0,4,4,0,2,2,0,7,0,0,1,3,5,0,5,1,0,0,0,1,1,1,0
C7562,50,1,Region 4,Female,5,10,9,0,892,16,7,5,4,218,205,7,5391,Online,0,1,1,3,3,3,0,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
C7563,39,6,Region 9,Female,7,9,5,0,441,14,2,3,9,122,309,2,8750,Online,1,1,0,2,3,1,0,1,1,10,1,1,0,4,1,1,0,1,0,0,1,1,0,0,0
C7564,36,1,Region 10,Female,10,10,5,0,1102,10,9,0,1,319,272,9,8990,Online,1,0,1,0,5,1,1,1,2,7,1,0,1,4,0,0,0,1,0,0,1,0,1,1,1
C7565,63,6,Region 9,Female,8,9,10,0,851,6,3,2,1,51,284,9,13697,Direct,1,1,1,1,4,4,0,0,0,9,1,0,1,4,3,0,3,0,0,0,0,1,1,1,1
C7566,62,2,Region 8,Female,7,10,5,1,511,12,7,2,3,195,84,6,13145,Direct,1,0,0,1,5,4,1,0,0,10,0,1,0,0,4,3,1,1,0,1,1,0,1,1,0
C7567,58,3,Region 3,Male,9,7,9,0,1738,9,0,7,2,224,355,13,12940,Direct,1,1,1,3,4,1,0,2,1,7,0,1,1,4,1,1,0,1,0,1,0,0,0,1,1
C7568,31,5,Region 10,Male,9,8,7,0,394,17,9,5,3,258,340,2,11280,Reseller,1,1,1,0,3,0,2,0,1,5,0,0,1,2,0,0,0,0,1,0,0,1,0,0,1
C7569,47,2,Region 6,Male,10,9,5,1,516,17,6,2,9,13,33,2,10077,Online,1,1,1,1,4,2,0,0,2,5,1,0,1,5,1,0,1,1,1,0,1,0,0,0,1
C7570,62,2,Region 6,Male,5,9,6,0,202,14,0,8,6,315,87,2,13492,Direct,1,1,0,2,5,4,0,1,0,9,0,0,0,0,5,3,2,1,0,1,1,0,1,1,0
C7571,35,4,Region 9,Male,6,9,6,0,559,24,10,7,7,41,318,2,7679,Direct,1,1,1,2,2,1,1,0,0,10,1,1,0,5,4,4,0,0,1,1,0,0,0,0,0
C7572,51,5,Region 5,Male,9,10,6,0,1568,23,9,6,8,361,141,8,5399,Online,1,0,0,1,4,2,0,0,2,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
C7573,61,2,Region 5,Female,7,10,9,0,1654,6,0,1,5,37,168,26,8006,Online,0,1,1,6,6,4,1,1,0,7,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
C7574,52,2,Region 3,Male,8,10,5,1,1701,17,6,4,7,29,207,13,8177,Direct,0,1,0,3,3,3,0,0,0,10,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1
C7575,62,2,Region 4,Male,5,8,9,1,457,14,10,0,4,165,337,5,9834,Direct,0,1,1,4,5,3,1,1,0,7,0,0,0,0,4,2,2,0,1,1,1,1,0,1,0
C7576,65,3,Region 4,Female,9,7,6,1,295,24,10,4,10,141,285,1,10173,Reseller,1,1,0,4,4,2,1,1,0,10,0,0,1,1,3,1,2,0,1,0,0,1,1,0,1
C7577,65,2,Region 2,Male,7,10,6,0,1627,12,5,1,6,90,308,21,12952,Online,0,1,0,1,5,3,2,0,0,10,0,1,0,0,3,2,1,0,1,0,1,0,1,1,1
C7578,62,2,Region 10,Female,9,10,5,0,290,17,6,3,8,79,76,1,9411,Reseller,1,1,0,1,4,2,0,0,2,10,0,1,0,1,5,1,4,1,1,1,0,0,1,0,0
C7579,61,3,Region 8,Female,9,9,5,0,123,5,3,0,2,276,120,1,8398,Online,0,1,0,5,5,0,4,1,0,7,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
C7580,57,2,Region 4,Male,5,6,10,1,359,18,10,4,4,228,77,0,8207,Direct,1,1,1,0,2,0,0,1,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
C7581,40,4,Region 2,Male,10,8,6,0,1413,14,10,4,0,338,145,6,12602,Reseller,1,0,0,2,3,1,0,1,1,10,1,1,1,1,4,4,0,0,0,0,1,1,0,1,0
C7582,32,2,Region 2,Female,8,6,9,1,1409,21,9,7,5,152,324,22,6291,Reseller,1,0,1,5,6,4,2,0,0,10,1,1,0,2,0,0,0,1,0,1,1,1,1,0,1
C7583,37,1,Region 1,Female,5,7,6,0,286,16,10,2,4,298,148,1,13068,Reseller,1,1,0,2,3,2,1,0,0,7,1,1,1,4,3,0,3,0,1,1,0,0,0,0,1
C7584,31,2,Region 8,Female,6,7,7,1,781,26,8,8,10,92,129,6,14313,Reseller,1,1,0,1,3,1,1,1,0,9,1,1,0,5,5,1,4,1,0,0,1,0,0,1,0
C7585,57,2,Region 4,Male,10,8,9,1,1798,22,7,8,7,291,119,13,11913,Direct,1,0,0,0,3,1,2,0,0,5,1,1,0,2,3,2,1,1,0,1,0,1,0,0,0
C7586,32,5,Region 3,Male,8,6,7,1,1282,20,3,7,10,285,290,20,6217,Direct,1,1,1,4,6,0,5,1,0,6,0,0,0,4,0,0,0,1,1,1,0,1,0,1,1
C7587,41,2,Region 10,Female,7,10,7,0,1332,13,7,0,6,345,329,17,8967,Online,1,1,1,4,5,3,2,0,0,9,0,0,0,0,2,2,0,1,0,0,0,1,1,1,1
C7588,39,1,Region 3,Female,7,9,7,0,1779,26,9,9,8,254,214,8,13190,Reseller,0,1,1,2,2,1,0,1,0,10,0,1,1,3,1,0,1,0,0,1,0,1,0,0,0
C7589,65,3,Region 4,Female,9,10,8,0,674,15,0,8,7,40,296,5,6264,Direct,1,1,0,1,3,3,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
C7590,38,4,Region 7,Female,5,5,10,0,1364,19,6,9,4,248,156,6,9725,Online,1,0,1,2,2,1,0,1,0,5,1,0,0,1,4,2,2,1,0,0,0,0,0,0,1
C7591,45,6,Region 1,Female,8,9,6,1,1130,16,7,9,0,92,43,9,7253,Reseller,1,1,0,4,4,2,1,0,1,6,0,1,1,3,3,3,0,1,0,0,1,0,0,1,1
C7592,31,3,Region 7,Female,6,9,7,1,1789,12,5,3,4,294,227,28,14531,Direct,1,1,0,0,6,3,3,0,0,8,1,0,1,5,0,0,0,0,0,1,1,1,1,1,1
C7593,50,3,Region 5,Male,6,10,7,1,714,8,3,4,1,196,151,10,8917,Online,1,1,1,6,6,5,0,1,0,5,1,1,0,3,1,1,0,1,1,1,1,1,1,0,0
C7594,33,3,Region 3,Female,9,7,6,1,1114,23,10,5,8,327,356,6,14635,Reseller,0,0,0,2,2,0,0,2,0,10,0,1,0,4,3,0,3,0,0,0,1,0,1,0,0
C7595,32,5,Region 8,Male,5,7,9,0,486,8,2,3,3,159,35,7,11234,Online,1,1,1,4,6,0,4,2,0,9,0,0,0,4,0,0,0,1,1,1,0,0,1,1,1
C7596,33,2,Region 7,Male,9,7,10,0,1255,17,7,2,8,361,203,17,14617,Direct,1,0,1,2,5,5,0,0,0,5,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
C7597,31,1,Region 5,Male,8,8,8,1,1676,9,6,2,1,51,28,18,10103,Reseller,1,1,1,1,5,0,4,0,1,8,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1
C7598,54,2,Region 1,Female,7,9,9,0,1660,13,6,3,4,323,146,21,9731,Direct,1,0,0,4,5,3,1,1,0,8,0,0,0,1,2,0,2,1,0,1,0,1,0,1,1
C7599,59,1,Region 4,Male,8,5,9,0,581,13,5,5,3,72,241,7,11310,Reseller,1,1,0,5,5,1,2,2,0,10,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1
C7600,44,2,Region 10,Male,10,8,9,0,73,14,2,6,6,16,327,0,7779,Online,1,1,1,2,5,4,0,0,1,7,1,1,1,4,1,0,1,1,1,1,0,1,0,0,1
C7601,28,5,Region 1,Female,10,6,7,0,479,9,2,1,6,252,359,6,10019,Direct,1,1,0,1,5,5,0,0,0,7,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
C7602,52,3,Region 3,Male,9,5,7,1,1511,27,8,9,10,57,243,16,7638,Reseller,1,1,1,4,4,2,2,0,0,5,0,0,0,4,5,2,3,1,1,1,1,0,0,0,0
C7603,33,5,Region 5,Female,9,9,8,0,1024,9,2,6,1,290,328,8,14979,Online,1,1,0,2,3,3,0,0,0,5,1,1,1,1,3,1,2,1,0,0,0,0,0,1,1
C7604,46,3,Region 8,Female,6,6,10,0,1424,15,4,9,2,121,19,14,13076,Direct,1,1,0,2,6,3,0,1,2,8,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0
C7605,34,6,Region 6,Male,8,8,8,0,439,27,8,9,10,268,110,2,13100,Direct,1,1,1,1,3,1,1,0,1,8,0,1,0,3,2,2,0,0,1,0,0,0,1,1,0
C7606,63,1,Region 10,Male,9,5,8,0,1056,17,3,9,5,93,236,4,8333,Online,1,1,0,1,4,1,1,0,2,5,0,0,0,5,4,3,1,0,1,0,1,1,1,0,0
C7607,55,6,Region 4,Male,6,9,8,1,1290,12,5,7,0,49,330,7,13623,Direct,1,0,0,2,2,2,0,0,0,5,0,0,1,3,3,2,1,1,0,0,1,0,0,0,0
C7608,28,3,Region 8,Female,6,8,7,0,624,6,0,2,4,180,31,11,5145,Direct,1,1,1,5,7,6,0,1,0,7,1,0,1,1,4,0,4,1,1,1,1,1,1,1,0
C7609,46,4,Region 5,Female,5,5,5,1,683,2,0,2,0,158,59,7,9867,Direct,1,0,0,1,4,0,4,0,0,10,1,0,0,3,3,2,1,0,0,1,1,1,0,0,1
C7610,28,1,Region 9,Female,8,5,7,0,1804,13,8,5,0,356,185,8,6313,Online,1,1,0,1,4,1,1,0,2,9,1,1,1,4,0,0,0,1,1,0,1,0,0,1,0
C7611,65,1,Region 2,Male,6,7,7,1,743,18,0,8,10,205,162,6,8098,Direct,1,1,0,3,4,0,3,0,1,5,0,1,0,5,3,2,1,1,0,0,0,0,1,1,1
C7612,40,5,Region 8,Female,5,9,8,1,1025,21,6,6,9,296,283,5,5814,Reseller,1,1,0,1,3,0,2,0,1,8,1,0,0,5,0,0,0,1,0,1,0,1,0,0,0
C7613,59,6,Region 4,Female,7,6,8,1,1636,15,10,3,2,259,53,8,11820,Online,0,1,1,3,4,1,0,1,2,9,0,0,0,3,2,2,0,0,1,0,0,1,0,1,1
C7614,49,2,Region 1,Male,9,7,5,0,834,23,10,9,4,280,59,8,13169,Online,1,1,0,2,4,1,2,1,0,8,1,1,1,3,1,1,0,1,1,0,0,1,1,0,0
C7615,53,4,Region 4,Female,7,5,7,1,1790,14,5,5,4,235,357,13,12803,Online,1,1,1,1,3,2,1,0,0,10,0,1,0,1,4,2,2,0,1,1,0,0,0,1,0
C7616,33,4,Region 10,Female,5,10,9,0,1760,7,0,1,6,356,64,18,14861,Reseller,1,1,0,0,5,3,1,0,1,10,1,1,0,1,4,3,1,1,1,1,0,0,1,1,0
C7617,49,5,Region 1,Male,10,6,10,0,497,13,3,1,9,162,271,6,10446,Reseller,1,1,1,2,5,0,4,1,0,7,0,1,1,0,5,0,5,1,1,0,1,0,0,1,1
C7618,45,6,Region 6,Female,7,10,9,1,1216,8,4,0,4,226,14,9,10101,Direct,1,1,1,1,3,1,2,0,0,6,1,1,0,0,3,3,0,1,0,1,0,0,1,0,0
C7619,31,4,Region 2,Female,5,7,5,0,1736,21,10,9,2,122,234,4,13282,Reseller,0,1,1,0,2,1,0,0,1,9,0,1,1,5,2,1,1,0,0,1,1,0,0,0,0
C7620,48,3,Region 6,Male,10,6,7,1,1675,11,7,2,2,361,324,9,7314,Online,1,0,0,1,3,2,0,0,1,8,0,1,1,5,1,0,1,1,0,0,0,1,1,0,0
C7621,46,1,Region 9,Female,5,8,6,0,1641,14,4,3,7,279,163,13,6016,Direct,1,1,0,0,3,3,0,0,0,8,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0
C7622,26,1,Region 1,Male,5,9,10,1,1232,15,5,2,8,101,317,9,14832,Online,0,1,0,3,3,1,0,2,0,7,0,1,0,1,5,1,4,0,1,0,0,0,1,0,1
C7623,64,5,Region 10,Male,9,9,6,1,1034,18,1,7,10,184,289,7,10187,Direct,0,1,1,0,3,2,1,0,0,5,1,0,1,5,5,2,3,0,0,1,0,1,0,1,0
C7624,56,4,Region 8,Female,8,6,6,0,1602,18,8,4,6,362,40,12,8045,Online,1,0,1,0,4,2,1,0,1,5,0,1,1,2,5,0,5,0,0,0,1,1,1,0,1
C7625,37,5,Region 5,Male,7,9,8,0,715,28,10,10,8,203,156,6,8629,Online,1,1,1,3,4,2,2,0,0,9,1,1,1,2,3,1,2,0,1,1,0,0,1,0,1
C7626,45,6,Region 9,Male,7,8,5,1,600,23,8,9,6,187,346,5,9190,Online,1,0,0,1,4,1,3,0,0,10,0,0,0,3,1,1,0,1,0,1,0,1,0,0,1
C7627,38,5,Region 4,Female,9,7,6,1,883,2,0,1,1,49,178,7,14881,Online,1,0,1,1,3,3,0,0,0,7,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0
C7628,47,4,Region 8,Female,7,7,10,1,399,25,10,10,5,52,178,1,5345,Direct,1,1,1,1,1,0,1,0,0,9,0,0,0,2,4,0,4,0,0,0,0,0,0,1,0
C7629,33,2,Region 4,Male,7,10,6,0,1305,12,4,0,8,87,157,17,7702,Online,1,0,1,1,5,4,1,0,0,6,0,0,1,0,4,4,0,0,0,1,1,1,0,1,1
C7630,25,5,Region 8,Female,6,6,5,1,188,16,4,10,2,361,360,0,14215,Online,0,0,0,0,1,0,0,0,1,7,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
C7631,51,2,Region 4,Female,10,9,5,0,847,25,8,9,8,259,23,4,13671,Reseller,0,1,0,5,6,0,1,1,4,8,1,0,1,3,1,0,1,0,1,1,0,1,1,1,1
C7632,47,1,Region 2,Male,7,8,9,0,118,11,3,1,7,179,64,1,8213,Direct,1,1,0,4,5,5,0,0,0,7,0,1,0,4,1,1,0,1,1,1,0,1,0,1,0
C7633,31,3,Region 3,Male,9,9,6,1,1453,20,8,2,10,261,54,11,13877,Direct,1,1,0,1,3,0,3,0,0,7,1,1,1,4,2,2,0,1,1,0,0,0,1,0,0
C7634,58,3,Region 10,Female,6,10,10,0,533,12,5,5,2,224,153,2,12733,Direct,1,0,1,3,3,1,0,1,1,5,1,1,1,0,3,2,1,1,0,0,0,0,1,1,0
C7635,41,2,Region 5,Female,9,9,7,0,1265,14,8,5,1,140,302,3,12650,Direct,1,1,0,1,3,1,0,0,2,5,0,1,0,4,1,0,1,0,1,0,0,1,1,0,0
C7636,27,2,Region 3,Male,7,7,8,1,341,20,6,5,9,361,136,2,10507,Online,1,0,1,4,4,3,1,0,0,8,0,1,1,4,4,0,4,0,0,0,1,1,1,0,1
C7637,32,6,Region 3,Female,6,9,8,1,167,19,10,8,1,341,280,0,10859,Online,0,1,0,3,3,2,0,1,0,9,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0
C7638,59,2,Region 1,Male,9,10,10,1,169,28,9,10,9,335,264,1,12197,Reseller,1,1,0,4,5,4,1,0,0,8,1,0,1,2,2,2,0,1,0,0,1,1,1,0,1
C7639,28,3,Region 2,Male,10,6,6,0,296,16,7,1,8,43,108,0,13616,Reseller,1,1,0,2,2,0,1,0,1,6,0,1,0,4,3,3,0,0,1,0,0,1,0,0,0
C7640,59,2,Region 7,Male,9,9,6,0,338,17,6,8,3,139,277,2,12177,Direct,1,0,0,0,3,3,0,0,0,10,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
C7641,34,2,Region 3,Female,7,8,10,1,520,14,4,0,10,338,207,4,6806,Online,0,0,1,0,5,0,2,2,1,5,0,1,1,4,5,0,5,0,0,1,0,1,1,1,1
C7642,64,2,Region 10,Female,10,7,8,1,651,19,7,8,4,281,68,6,6013,Reseller,1,1,0,1,4,2,2,0,0,7,0,1,1,0,4,3,1,1,1,0,0,1,1,0,0
C7643,63,4,Region 9,Female,10,6,7,0,1406,12,5,4,3,126,107,14,12088,Reseller,1,1,0,1,4,2,2,0,0,7,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0
C7644,48,2,Region 1,Female,9,10,9,1,1711,19,6,5,8,315,185,18,14213,Reseller,1,1,1,3,4,0,3,1,0,10,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
C7645,26,5,Region 6,Female,9,5,9,1,703,8,3,3,2,160,313,6,13837,Online,1,1,1,1,4,3,1,0,0,5,1,0,1,2,5,1,4,1,1,0,0,1,0,0,1
C7646,57,6,Region 5,Female,7,8,6,1,1002,9,2,1,6,100,296,13,6444,Online,1,1,1,3,5,2,3,0,0,7,1,0,0,2,2,2,0,0,1,1,0,1,1,0,1
C7647,46,3,Region 10,Male,6,8,6,0,1583,12,3,0,9,353,101,8,11613,Reseller,1,0,0,0,2,2,0,0,0,7,1,0,0,5,2,0,2,0,0,1,1,0,0,0,0
C7648,55,4,Region 7,Female,9,5,7,0,162,9,3,2,4,190,165,1,8159,Reseller,1,1,0,0,7,4,2,0,1,8,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
C7649,31,6,Region 9,Female,7,8,7,1,621,24,6,8,10,23,360,4,9668,Reseller,1,1,1,0,3,1,2,0,0,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
C7650,50,1,Region 2,Female,8,8,7,0,503,13,0,7,6,169,101,3,13752,Online,1,0,1,1,5,1,1,1,2,10,0,1,1,4,4,0,4,1,0,1,1,0,1,1,0
C7651,39,2,Region 9,Male,10,10,5,0,1367,16,2,7,7,315,302,14,9757,Direct,1,1,1,1,4,4,0,0,0,10,0,1,0,3,1,1,0,0,0,1,1,1,0,1,0
C7652,47,3,Region 10,Male,5,6,6,0,1217,19,9,6,4,176,293,10,10381,Direct,0,1,0,5,5,3,0,0,2,5,1,1,1,3,5,3,2,0,1,1,1,0,1,1,0
C7653,51,5,Region 10,Male,5,6,5,1,1243,18,8,1,9,191,55,13,14581,Online,1,1,0,3,5,0,4,0,1,5,0,0,1,0,4,0,4,0,1,0,1,1,1,1,0
C7654,30,2,Region 8,Female,9,9,6,0,547,11,3,1,7,199,29,5,13677,Direct,1,1,1,4,4,1,3,0,0,9,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0
C7655,57,5,Region 3,Female,10,7,6,0,133,7,1,0,6,269,11,0,6856,Direct,1,1,1,4,4,2,1,1,0,5,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
C7656,60,3,Region 9,Male,8,9,5,1,1535,12,1,2,9,34,24,29,14554,Online,1,1,1,0,7,1,6,0,0,6,0,0,1,0,5,4,1,1,1,1,1,1,1,0,1
C7657,51,4,Region 6,Male,8,5,9,0,1356,12,5,4,3,156,14,7,13883,Direct,1,0,0,1,2,0,2,0,0,7,1,1,0,2,2,1,1,1,0,0,0,0,0,1,0
C7658,52,4,Region 7,Male,8,9,7,0,54,18,10,6,2,24,117,0,5434,Online,1,1,1,0,2,1,1,0,0,8,1,1,0,5,1,0,1,0,1,1,0,0,0,0,0
C7659,32,3,Region 7,Male,10,7,8,1,453,4,0,2,2,102,169,3,6285,Online,1,1,1,3,3,2,1,0,0,6,1,1,0,1,2,0,2,0,0,1,1,0,0,0,1
C7660,62,5,Region 10,Female,6,6,7,1,1659,15,4,1,10,189,146,0,10085,Online,1,0,1,0,0,0,0,0,0,9,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
